0;I;22642,84908,65742
1;S;57350,1430,67314,47498,59659,24511,60676,63444,6201,51911,79150,47560,41430,92833
2;S;99937,53303,32970
3;S;30597,77008,24127,57371,25462,462
4;S;38156,85498,28885
5;S;54916,84589,69560,32745
6;S;76120,69148,73715,83559
7;S;85180,98759,42221,98148,24208,65258,55033
8;S;26042,16997,55205
9;S;65206,84664,38649
10;S;32555,35164,58178,80513
11;S;42163,95401,95135
12;S;9912,74728,77450,41292,1252
13;S;57284,55017,56657,96944,49920,8882
14;S;14987,18298,69750
15;S;85536,7633,58371,71013,86437,22519,29902
16;S;79148,46911,23795
17;S;29903,45176,89402
18;S;25302,94252,16677,26104,47162,39044,75841
19;S;72687,3790,38994
20;S;28876,38892,57332,85235
21;S;3256,19753,27380
22;S;24333,13186,88063
23;S;71725,32199,65942
24;I;76003,2629,11099,57260,55715,92042
25;S;86218,46503,58467
26;S;81255,15718,73990
27;S;21336,58001,68408
28;S;34925,92932,99165
29;S;45247,88440,29115,43888,547,44666,68642,11832,81170
30;S;84655,71618,96393
31;S;96968,82430,73532,19568,58774,56186,34939,27271,83061,18852,59485,80571,69312,1323,63213,97753,58008
32;S;9604,27793,67056
33;S;74417,87742,49602
34;S;97167,28154,1189
35;S;42485,35883,91868,85085,752,72194,23454
36;S;49135,88123,161
37;I;1984,49464,49792
38;S;79647,11095,48572,2551,22242,17972,1742
39;S;94336,1854,66967
40;S;73567,66913,41538,28632,39221,8254
41;S;54752,13504,70724,52222
42;S;34388,90752,34763,44176
43;S;79133,53054,48969,41293
44;S;42947,27573,12762
45;S;28743,74065,17273
46;S;73530,45613,31566,16869
47;S;65481,3346,59678,52255,63424,1149,17515,39940,81282,25513
48;S;19441,37804,28792
49;S;5306,79333,91159
50;S;43298,73464,5236
51;S;52833,10724,54046,30287,86151,14801,98449
52;S;96406,22819,34611,52869
53;S;81996,27153,50722,95687
54;S;8159,14048,68210
55;S;56035,96628,75748,45063,56055,11028,12266,6788,97370,54315
56;S;50344,96601,60594,5488
57;S;11037,93132,95687
58;S;3150,44119,49942
59;S;17592,80597,6158
60;S;94114,642,47538,2821,96447,77255,84295,1097
61;S;51993,60766,712
62;S;70767,41288,91680
63;S;72882,1281,94148,29292,35107,79968,80174,72024,16794,77416,54679,43495,88823,73206,51844,15931
64;I;16721,29359,36679
65;S;69384,26407,55981,22092,11243,27079,91032,54379,81059,97337
66;S;15848,9024,90370,13326
67;S;23344,56858,45207
68;S;97736,22879,66749
69;S;33205,79766,34480
70;S;62128,45552,35364,3683
71;S;52110,24720,17993
72;S;83939,39610,22605,58418,51790,44840
73;I;69864,35133,19691,14084,84138
74;S;68555,52783,61085
75;S;50557,68725,40256,42487,17807
76;S;46292,25841,46902,45433
77;S;10687,52231,86155
78;S;81942,8201,23141
79;I;16654,58950,49655
80;S;81676,6386,27291,83400,29821,5832,30323
81;S;90733,76714,36941
82;S;82493,82385,45409
83;S;80429,77304,71929,3171,64731,42121,41193,85884,82335,19800,31918,5350,20291,25139,43849,31252
