0;S;31,11,24,1,21,71,69,26,27,79,93,6,86,5,33,38,7,48,60,61,23,16
1;S;83,6,94,9,98,39,74,23,0,12,65,93,31,62
2;S;37,93,6,5
3;S;74,47,15
4;S;58,94,38,49
5;S;23,78,72,67,0,93,33,27,46,87,38,6,83,2,29,90,79,22,60,8,68,73,16
6;S;21,96,60,90,81,72,39,83,58,13,2,16,87,64,97,19,0,49,76,53,45,1,77,73,74,68,51,46,38,70,29,5,12,86,93,33,30
7;S;48,54,19,12,37,16,65,0,74,14,38
8;S;41,79,5
9;S;41,1,99,11,16,17,61
10;S;16,48,38
11;S;93,0,9,58
12;S;64,88,74,33,1,6,23,7,77,93,30
13;S;38,93,6,79,16,25
14;S;7,93,43,58
15;S;3,38,27
16;S;5,13,6,41,7,63,56,10,58,79,65,74,93,83,9,51,69,68,38,0
17;I;58,60,9,78,36,74
18;S;91,79,93,38,64
19;S;90,6,7,48,74
20;S;41,88,74,75,58,46
21;S;0,79,6
22;S;48,41,90,53,74,5
23;S;63,1,79,5,12,0,27,74
24;S;93,88,27,66,0,82
25;S;50,13,53,74
26;S;86,0,68,74
27;S;93,0,44,15,92,75,23,5,77,80,24,41,81
28;S;31,58,92
29;I;55,79,5,6
30;S;6,38,12
31;S;79,83,0,1,33,74,38,28,46
32;S;69,59,60,74,79
33;S;96,55,5,12,31,86,6,38,51,93,68,63,0
34;S;64,54,74
35;S;60,86,44
36;S;65,17,50
37;S;2,61,7
38;S;30,46,93,7,18,31,16,15,86,0,13,74,6,5,51,10,33,87,4
39;I;79,85,65,1,93,6,49,57
40;S;68,41,50
41;S;79,22,40,93,16,63,83,68,65,20,61,98,8,27,9
42;S;82,61,97,88
43;S;73,93,14
44;S;27,49,35
45;S;66,96,6
46;S;59,31,90,6,71,93,74,66,38,20,5,79
47;S;81,3,93
48;S;0,22,7,10,77,19
49;S;75,39,79,93,44,86,6,4
50;S;79,36,40,25
51;S;38,6,16,33,93
52;S;93,65
53;S;87,22,6,93,25
54;S;34,7,61
55;S;33,93,29,84
56;S;16,81,64,99
57;S;93,39,74
58;I;77,11,14,20,83,87,84,28,6,67,16,91,17,4
59;S;98,46,32,75
60;S;86,35,5,32,0,74,6,17
61;S;83,42,41,80,9,77,64,54,0,37,63,93
62;I;1,93,71,73
63;S;99,23,16,61,74,33,41
64;S;74,12,87,76,93,56,18,34,61,6,98
65;I;39,1,16,68,86,93,36,66,52,7,41
66;S;65,46,98,93,24,45
67;S;5,58,88
68;S;65,84,5,33,41,40,93,78,26,6,16
69;S;16,0,32,89
70;S;6,79,86
71;S;0,46,76,62,95
72;S;6,96,5
73;S;90,6,62,5,93,43
74;S;93,17,23,6,46,25,3,16,60,19,90,7,57,20,84,32,64,12,79,38,95,26,34,1,86,31,63,22,82
75;S;49,86,79,27,99,20,98,59
76;S;64,71,6
77;S;6,27,58,12,61,48,83
78;S;68,17,5,79
79;S;93,70,86,39,8,0,50,31,29,46,18,74,32,21,16,41,23,78,13,49,5,75
80;S;27,93,61
81;S;47,83,90,6,27,89,56
82;S;42,24,74
83;S;5,58,6,61,41,77,1,81,16,31
84;S;91,55,74,68,90,58
85;S;88,39,96
86;I;6,0,93,26,35,65,74,70,75,49,92,79,38,33,60
87;S;58,6,5,91,89,53,64,93,38
88;S;42,20,67,24,85,12
89;S;81,87,69
90;S;6,73,19,22,5,46,84,74,81
91;S;87,58,84,18
92;I;27,28,94,86
93;S;65,41,1,68,80,79,27,74,73,47,2,55,97,12,86,0,57,61,95,18,14,66,43,53,49,6,38,87,24,33,39,13,11,46,62,51,64,16,5,52
94;S;1,92,4
95;S;93,74,71
96;I;72,6,85,33,45
97;S;6,93,42
98;S;64,75,41,1,66,59
99;S;56,75,63,9
